
2017-08-10 23:44:09,138 proc_top starting

2017-08-10 23:44:19,139
   pid name                  utime  stime  pct
   921 (pixrc_udp)              10     28   4%
   919 (python)                 35      0   4%
  2226 (kworker/0:2)             0     25   3%
    24 (ipu1_task)               0     11   1%
   924 (telem_up)                2      4   1%
   937 (python)                  5      1   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 00:55:29,139
   pid name                  utime  stime  pct
   923 (telem_down)             36    237  27%
   935 (python)                190     15  21%
   938 (python)                 91     33  12%
  2437 (kworker/0:1)             0     88   9%
   936 (python)                 38     13   5%
   931 (vidsrc:src)             21     21   4%
   921 (pixrc_udp)               0     41   4%
   908 (dataflash_logge)        12     27   4%
  2226 (kworker/0:2)             0     39   4%
   919 (python)                 28      4   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  5      2   1%
   926 (pixrc_ser)               0      6   1%
   924 (telem_up)                0      6   1%

2017-08-11 00:55:39,139
   pid name                  utime  stime  pct
   923 (telem_down)             41    230  27%
   935 (python)                190     19  21%
   938 (python)                 83     40  12%
  2226 (kworker/0:2)             0     98  10%
   936 (python)                 41     10   5%
   931 (vidsrc:src)             24     18   4%
   908 (dataflash_logge)        19     20   4%
   921 (pixrc_udp)               4     32   4%
   919 (python)                 27      8   4%
  2437 (kworker/0:1)             0     27   3%
    24 (ipu1_task)               0     11   1%
   926 (pixrc_ser)               0      6   1%
   937 (python)                  4      2   1%
   924 (telem_up)                0      5   1%

2017-08-11 00:55:49,139
   pid name                  utime  stime  pct
   923 (telem_down)             32    235  27%
   935 (python)                178     19  20%
  2226 (kworker/0:2)             0    126  13%
   938 (python)                 91     29  12%
   936 (python)                 42      9   5%
   931 (vidsrc:src)             23     18   4%
   908 (dataflash_logge)         8     30   4%
   921 (pixrc_udp)               8     30   4%
   919 (python)                 22     13   4%
    24 (ipu1_task)               0     10   1%
   937 (python)                  7      0   1%
   924 (telem_up)                0      6   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 00:55:59,139
   pid name                  utime  stime  pct
   923 (telem_down)             28    249  28%
   935 (python)                188     15  20%
   938 (python)                 85     38  12%
  2226 (kworker/0:2)             0     90   9%
   936 (python)                 34     18   5%
   931 (vidsrc:src)             28     14   4%
   908 (dataflash_logge)        15     25   4%
   921 (pixrc_udp)               5     34   4%
  2437 (kworker/0:1)             0     38   4%
   919 (python)                 34      1   4%
    24 (ipu1_task)               0     10   1%
   926 (pixrc_ser)               0      6   1%
   924 (telem_up)                1      5   1%
   937 (python)                  5      1   1%

2017-08-11 00:56:09,139
   pid name                  utime  stime  pct
   923 (telem_down)             35    250  29%
   935 (python)                178     18  20%
  2437 (kworker/0:1)             0    132  13%
   938 (python)                 78     42  12%
   936 (python)                 37     15   5%
   931 (vidsrc:src)             30     12   4%
   908 (dataflash_logge)        12     29   4%
   921 (pixrc_udp)              15     25   4%
   919 (python)                 22     12   3%
    24 (ipu1_task)               0     11   1%
   937 (python)                  6      1   1%
   924 (telem_up)                1      5   1%

2017-08-11 00:56:19,139
   pid name                  utime  stime  pct
   923 (telem_down)             41    225  27%
   935 (python)                183     16  20%
  2437 (kworker/0:1)             0    124  12%
   938 (python)                 83     37  12%
   936 (python)                 39     12   5%
   931 (vidsrc:src)             17     24   4%
   908 (dataflash_logge)        14     25   4%
   921 (pixrc_udp)              11     27   4%
   919 (python)                 17     18   4%
    24 (ipu1_task)               0     10   1%
   937 (python)                  6      1   1%
   924 (telem_up)                1      5   1%
   925 (telem_log)               0      6   1%
   926 (pixrc_ser)               1      4   1%

2017-08-11 00:56:29,139
   pid name                  utime  stime  pct
   923 (telem_down)             27    253  28%
   935 (python)                183     16  20%
  2437 (kworker/0:1)             0    130  13%
   938 (python)                 84     37  12%
   936 (python)                 37     14   5%
   931 (vidsrc:src)             27     15   4%
   908 (dataflash_logge)        11     29   4%
   921 (pixrc_udp)              10     30   4%
   919 (python)                  0     35   4%
    24 (ipu1_task)               0     11   1%
   937 (python)                  4      3   1%
   926 (pixrc_ser)               0      6   1%
   924 (telem_up)                0      6   1%

2017-08-11 00:56:39,139
   pid name                  utime  stime  pct
   923 (telem_down)             26    223  25%
   935 (python)                163     19  18%
  2437 (kworker/0:1)             0    117  12%
   938 (python)                 81     31  11%
   936 (python)                 41     10   5%
   931 (vidsrc:src)             24     16   4%
   921 (pixrc_udp)              22     16   4%
   908 (dataflash_logge)         8     27   4%
   919 (python)                 20     13   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  6      0   1%
   926 (pixrc_ser)               0      5   1%
   924 (telem_up)                1      4   1%

2017-08-11 00:56:49,139
   pid name                  utime  stime  pct
   923 (telem_down)             40    243  28%
   935 (python)                175     23  20%
  2437 (kworker/0:1)             0    132  13%
   938 (python)                 75     46  12%
   936 (python)                 37     15   5%
   931 (vidsrc:src)             26     16   4%
   921 (pixrc_udp)               7     34   4%
   908 (dataflash_logge)        13     27   4%
   919 (python)                 19     15   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  7      0   1%
   924 (telem_up)                1      5   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 00:56:59,139
   pid name                  utime  stime  pct
   923 (telem_down)             38    232  27%
   935 (python)                181     19  20%
  2437 (kworker/0:1)             0    127  13%
   938 (python)                 82     37  12%
   936 (python)                 43      8   5%
   921 (pixrc_udp)               0     40   4%
   931 (vidsrc:src)             29     11   4%
   908 (dataflash_logge)        12     27   4%
   919 (python)                 27      7   3%
    24 (ipu1_task)               0     11   1%
   937 (python)                  5      1   1%
   926 (pixrc_ser)               0      5   1%
   924 (telem_up)                0      5   1%

2017-08-11 00:57:09,139
   pid name                  utime  stime  pct
   923 (telem_down)             33    207  24%
   935 (python)                164     21  19%
  2437 (kworker/0:1)             0    112  11%
   938 (python)                 81     30  11%
   936 (python)                 39     11   5%
   921 (pixrc_udp)               0     49   5%
   931 (vidsrc:src)             27     12   4%
   908 (dataflash_logge)        10     24   3%
   919 (python)                 28      5   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  6      1   1%
   926 (pixrc_ser)               2      4   1%
   924 (telem_up)                0      6   1%

2017-08-11 00:57:19,139
   pid name                  utime  stime  pct
   923 (telem_down)             43    221  26%
   935 (python)                179     20  20%
   938 (python)                 86     35  12%
  2437 (kworker/0:1)             0     67   7%
  2226 (kworker/0:2)             0     57   6%
   936 (python)                 39     13   5%
   931 (vidsrc:src)             25     16   4%
   908 (dataflash_logge)         8     30   4%
   919 (python)                 29      5   3%
   921 (pixrc_udp)               0     32   3%
    24 (ipu1_task)               0     10   1%
   924 (telem_up)                1      5   1%
   937 (python)                  6      0   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 00:57:29,139
   pid name                  utime  stime  pct
   923 (telem_down)             32    225  26%
   935 (python)                162     31  19%
  2226 (kworker/0:2)             0    120  12%
   938 (python)                 74     44  12%
   936 (python)                 43      9   5%
   931 (vidsrc:src)             22     19   4%
   921 (pixrc_udp)              35      4   4%
   908 (dataflash_logge)        12     25   4%
   919 (python)                 27      7   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  4      3   1%
   926 (pixrc_ser)               0      5   1%
   924 (telem_up)                0      5   1%

2017-08-11 00:57:39,139
   pid name                  utime  stime  pct
   923 (telem_down)             22    244  27%
   935 (python)                135     66  20%
   938 (python)                 56     66  12%
  2226 (kworker/0:2)             0     65   7%
  2437 (kworker/0:1)             0     60   6%
   936 (python)                 22     28   5%
   931 (vidsrc:src)             16     25   4%
   908 (dataflash_logge)        11     27   4%
   921 (pixrc_udp)              10     28   4%
   919 (python)                 28      5   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  7      0   1%
   924 (telem_up)                1      5   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 00:57:49,139
   pid name                  utime  stime  pct
   923 (telem_down)             38    243  28%
   935 (python)                160     42  20%
  2437 (kworker/0:1)             0    131  13%
   938 (python)                 69     53  12%
   936 (python)                 39     14   5%
   931 (vidsrc:src)             23     20   4%
   908 (dataflash_logge)        16     24   4%
   921 (pixrc_udp)               6     33   4%
   919 (python)                 30      5   4%
    24 (ipu1_task)               0     11   1%
   926 (pixrc_ser)               0      6   1%
   937 (python)                  5      1   1%
   924 (telem_up)                1      4   1%

2017-08-11 00:57:59,139
   pid name                  utime  stime  pct
   923 (telem_down)             36    223  26%
   935 (python)                186     11  20%
  2437 (kworker/0:1)             0    122  12%
   938 (python)                 78     41  12%
   936 (python)                 40     10   5%
   931 (vidsrc:src)             31     10   4%
   908 (dataflash_logge)        10     27   4%
   921 (pixrc_udp)               6     31   4%
   919 (python)                 29      4   3%
    24 (ipu1_task)               0     10   1%
   924 (telem_up)                0      6   1%
   937 (python)                  6      0   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 00:58:09,144
   pid name                  utime  stime  pct
   923 (telem_down)             47    225  27%
   935 (python)                181     15  20%
  2226 (kworker/0:2)             0    126  13%
   938 (python)                 80     40  12%
   936 (python)                 46      6   5%
   931 (vidsrc:src)             29     12   4%
   908 (dataflash_logge)        13     26   4%
   921 (pixrc_udp)               5     34   4%
   919 (python)                 30      4   3%
    24 (ipu1_task)               0     11   1%
   937 (python)                  6      1   1%
   926 (pixrc_ser)               3      3   1%
   924 (telem_up)                1      5   1%

2017-08-11 00:58:19,139
   pid name                  utime  stime  pct
   923 (telem_down)             39    237  28%
   935 (python)                196     15  21%
  2226 (kworker/0:2)             0    128  13%
   938 (python)                 94     32  13%
   936 (python)                 45      7   5%
   931 (vidsrc:src)             28     14   4%
   908 (dataflash_logge)        20     20   4%
   921 (pixrc_udp)               6     33   4%
   919 (python)                 29      6   4%
    24 (ipu1_task)               0     10   1%
   937 (python)                  7      0   1%
   924 (telem_up)                0      6   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 00:58:29,139
   pid name                  utime  stime  pct
   923 (telem_down)             41    239  28%
   935 (python)                179     18  20%
  2226 (kworker/0:2)             0    132  13%
   938 (python)                 84     37  12%
   936 (python)                 41     11   5%
   931 (vidsrc:src)             20     21   4%
   908 (dataflash_logge)        13     27   4%
   921 (pixrc_udp)               5     33   4%
   919 (python)                 29      5   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  5      1   1%
   926 (pixrc_ser)               0      5   1%
   924 (telem_up)                1      4   1%

2017-08-11 00:58:39,139
   pid name                  utime  stime  pct
   923 (telem_down)             38    241  28%
   935 (python)                182     17  20%
  2226 (kworker/0:2)             0    131  13%
   938 (python)                 99     22  12%
   936 (python)                 41     11   5%
   931 (vidsrc:src)             31     11   4%
   908 (dataflash_logge)        10     30   4%
   921 (pixrc_udp)               6     32   4%
   919 (python)                 30      5   4%
    24 (ipu1_task)               0     11   1%
   937 (python)                  7      0   1%
   926 (pixrc_ser)               1      5   1%
   924 (telem_up)                2      4   1%

2017-08-11 00:58:49,139
   pid name                  utime  stime  pct
   923 (telem_down)             37    240  28%
   935 (python)                187     17  20%
  2226 (kworker/0:2)             0    129  13%
   938 (python)                 95     26  12%
   936 (python)                 40     11   5%
   931 (vidsrc:src)             29     13   4%
   908 (dataflash_logge)        14     26   4%
   921 (pixrc_udp)               5     33   4%
   919 (python)                 30      4   3%
    24 (ipu1_task)               0     10   1%
   924 (telem_up)                1      5   1%
   937 (python)                  5      1   1%
    71 (mmcqd/0)                 0      5   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 00:58:59,139
   pid name                  utime  stime  pct
   923 (telem_down)             30    230  26%
   935 (python)                181     16  20%
  2226 (kworker/0:2)             0    121  12%
   938 (python)                 79     39  12%
   936 (python)                 46      5   5%
   931 (vidsrc:src)             23     18   4%
   921 (pixrc_udp)               5     33   4%
   908 (dataflash_logge)        13     24   4%
   919 (python)                 30      5   4%
    24 (ipu1_task)               0     11   1%
   924 (telem_up)                1      5   1%
   937 (python)                  6      0   1%
   926 (pixrc_ser)               1      4   1%

2017-08-11 00:59:09,139
   pid name                  utime  stime  pct
   923 (telem_down)             41    237  28%
   935 (python)                192      9  20%
   938 (python)                 84     37  12%
   936 (python)                 42     10   5%
   931 (vidsrc:src)             24     18   4%
   908 (dataflash_logge)        11     29   4%
   921 (pixrc_udp)               7     32   4%
   919 (python)                 29      5   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  6      1   1%
   926 (pixrc_ser)               0      6   1%
   924 (telem_up)                1      4   1%

2017-08-11 00:59:19,139
   pid name                  utime  stime  pct
   923 (telem_down)             35    246  28%
   935 (python)                184     17  20%
  2543 (kworker/0:0)             0    131  13%
   938 (python)                 79     43  12%
   936 (python)                 45      7   5%
   931 (vidsrc:src)             23     19   4%
   908 (dataflash_logge)         9     32   4%
   921 (pixrc_udp)               5     33   4%
   919 (python)                 30      4   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  7      0   1%
   924 (telem_up)                3      3   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 00:59:29,139
   pid name                  utime  stime  pct
   923 (telem_down)             39    232  27%
   935 (python)                171     22  19%
  2543 (kworker/0:0)             0    125  13%
   938 (python)                 83     35  12%
   936 (python)                 45      7   5%
   931 (vidsrc:src)             25     16   4%
   908 (dataflash_logge)        14     25   4%
   921 (pixrc_udp)               5     33   4%
   919 (python)                 30      5   4%
    24 (ipu1_task)               0     11   1%
   937 (python)                  7      0   1%
   924 (telem_up)                1      5   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 00:59:39,139
   pid name                  utime  stime  pct
   923 (telem_down)             29    216  25%
   935 (python)                175     17  19%
   938 (python)                 82     33  12%
  2543 (kworker/0:0)             0    115  12%
   936 (python)                 37     13   5%
   931 (vidsrc:src)             29     11   4%
   921 (pixrc_udp)               6     31   4%
   908 (dataflash_logge)        10     25   4%
   919 (python)                 27      5   3%
    24 (ipu1_task)               0     10   1%
   926 (pixrc_ser)               0      6   1%
   937 (python)                  6      0   1%
   924 (telem_up)                1      4   1%

2017-08-11 00:59:49,139
   pid name                  utime  stime  pct
   923 (telem_down)             29    221  25%
   935 (python)                180     16  20%
   938 (python)                 89     28  12%
  2437 (kworker/0:1)             0     59   6%
  2543 (kworker/0:0)             0     59   6%
   936 (python)                 42      8   5%
   931 (vidsrc:src)             26     15   4%
   921 (pixrc_udp)               5     32   4%
   908 (dataflash_logge)        11     24   4%
   919 (python)                 29      4   3%
    24 (ipu1_task)               0     10   1%
   924 (telem_up)                1      5   1%
   937 (python)                  3      3   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 00:59:59,139
   pid name                  utime  stime  pct
   923 (telem_down)             38    230  27%
   935 (python)                188     12  20%
  2543 (kworker/0:0)             0    125  13%
   938 (python)                 77     44  12%
   936 (python)                 39     11   5%
   931 (vidsrc:src)             30     11   4%
   908 (dataflash_logge)        10     28   4%
   921 (pixrc_udp)               6     31   4%
   919 (python)                 27      5   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  7      0   1%
   926 (pixrc_ser)               0      5   1%
   924 (telem_up)                0      5   1%

2017-08-11 01:00:09,139
   pid name                  utime  stime  pct
   923 (telem_down)             34    246  28%
   935 (python)                191     14  21%
  2543 (kworker/0:0)             0    130  13%
   938 (python)                 82     41  12%
   936 (python)                 43      9   5%
   931 (vidsrc:src)             23     19   4%
   908 (dataflash_logge)        12     29   4%
   921 (pixrc_udp)               5     33   4%
   919 (python)                 29      6   4%
    24 (ipu1_task)               0     11   1%
   926 (pixrc_ser)               0      6   1%
   924 (telem_up)                0      6   1%
   937 (python)                  6      0   1%

2017-08-11 01:00:19,139
   pid name                  utime  stime  pct
   923 (telem_down)             33    214  25%
   935 (python)                184     18  20%
   938 (python)                 79     40  12%
  2543 (kworker/0:0)             0    116  12%
   936 (python)                 42      8   5%
   931 (vidsrc:src)             32      8   4%
   921 (pixrc_udp)               5     32   4%
   908 (dataflash_logge)         9     26   4%
   919 (python)                 29      4   3%
    24 (ipu1_task)               0     10   1%
   924 (telem_up)                1      5   1%
   937 (python)                  5      1   1%
   926 (pixrc_ser)               2      3   1%

2017-08-11 01:00:29,139
   pid name                  utime  stime  pct
   923 (telem_down)             39    234  27%
   935 (python)                190     21  21%
   938 (python)                 93     35  13%
  2543 (kworker/0:0)             0    127  13%
   936 (python)                 39     13   5%
   931 (vidsrc:src)             23     19   4%
   908 (dataflash_logge)        12     27   4%
   921 (pixrc_udp)               5     33   4%
   919 (python)                 30      4   3%
    24 (ipu1_task)               0     11   1%
   937 (python)                  7      0   1%
   926 (pixrc_ser)               1      4   1%
   924 (telem_up)                0      5   1%

2017-08-11 01:00:39,139
   pid name                  utime  stime  pct
   923 (telem_down)             36    249  29%
   935 (python)                188      7  20%
  2543 (kworker/0:0)             0    131  13%
   938 (python)                 81     38  12%
   936 (python)                 46      6   5%
   908 (dataflash_logge)        10     32   4%
   931 (vidsrc:src)             26     15   4%
   921 (pixrc_udp)               5     33   4%
   919 (python)                 30      4   3%
    24 (ipu1_task)               0     10   1%
   926 (pixrc_ser)               1      5   1%
   924 (telem_up)                0      6   1%
   937 (python)                  5      1   1%

2017-08-11 01:00:49,139
   pid name                  utime  stime  pct
   923 (telem_down)             41    211  25%
   935 (python)                174     16  19%
  2543 (kworker/0:0)             0    118  12%
   938 (python)                 77     38  12%
   936 (python)                 37     14   5%
   931 (vidsrc:src)             21     20   4%
   921 (pixrc_udp)               6     32   4%
   908 (dataflash_logge)        13     23   4%
   919 (python)                 29      4   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  6      1   1%
   924 (telem_up)                1      5   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 01:00:59,139
   pid name                  utime  stime  pct
   923 (telem_down)             34    248  28%
   935 (python)                182     19  20%
  2543 (kworker/0:0)             0    130  13%
   938 (python)                 94     28  12%
   936 (python)                 41     12   5%
   931 (vidsrc:src)             29     14   4%
   908 (dataflash_logge)        15     26   4%
   921 (pixrc_udp)               5     33   4%
   919 (python)                 28      6   3%
    24 (ipu1_task)               0     11   1%
   924 (telem_up)                0      7   1%
   937 (python)                  6      1   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 01:01:09,139
   pid name                  utime  stime  pct
   923 (telem_down)             43    235  28%
   935 (python)                190      9  20%
   938 (python)                 81     39  12%
  2437 (kworker/0:1)             0     87   9%
   936 (python)                 48      3   5%
   931 (vidsrc:src)             27     15   4%
   908 (dataflash_logge)         7     34   4%
  2543 (kworker/0:0)             0     41   4%
   921 (pixrc_udp)               6     32   4%
   919 (python)                 31      4   4%
    24 (ipu1_task)               0     10   1%
   926 (pixrc_ser)               2      4   1%
   937 (python)                  5      1   1%

2017-08-11 01:01:19,139
   pid name                  utime  stime  pct
   923 (telem_down)             38    237  28%
   935 (python)                186     12  20%
  2437 (kworker/0:1)             0    129  13%
   938 (python)                 89     33  12%
   936 (python)                 43     10   5%
   931 (vidsrc:src)             25     16   4%
   908 (dataflash_logge)         9     31   4%
   921 (pixrc_udp)               5     33   4%
   919 (python)                 28      6   3%
    24 (ipu1_task)               0     11   1%
   937 (python)                  8      0   1%
   924 (telem_up)                2      4   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 01:01:29,139
   pid name                  utime  stime  pct
   923 (telem_down)             30    235  27%
   935 (python)                178     19  20%
  2437 (kworker/0:1)             0    123  12%
   938 (python)                 78     42  12%
   936 (python)                 40     13   5%
   931 (vidsrc:src)             29     13   4%
   908 (dataflash_logge)        15     23   4%
   921 (pixrc_udp)               5     32   4%
   919 (python)                 30      3   3%
    24 (ipu1_task)               0     10   1%
   926 (pixrc_ser)               0      6   1%
   924 (telem_up)                0      6   1%
   937 (python)                  6      0   1%

2017-08-11 01:01:39,139
   pid name                  utime  stime  pct
   923 (telem_down)             39    243  28%
   935 (python)                184     15  20%
  2437 (kworker/0:1)             0    132  13%
   938 (python)                 87     34  12%
   936 (python)                 44      7   5%
   931 (vidsrc:src)             27     15   4%
   908 (dataflash_logge)        11     29   4%
   921 (pixrc_udp)               5     34   4%
   919 (python)                 31      4   4%
    24 (ipu1_task)               0     11   1%
   937 (python)                  4      3   1%
   924 (telem_up)                1      5   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 01:01:49,139
   pid name                  utime  stime  pct
   923 (telem_down)             30    250  28%
   935 (python)                180     18  20%
  2437 (kworker/0:1)             0    130  13%
   938 (python)                 90     31  12%
   936 (python)                 44      8   5%
   931 (vidsrc:src)             24     18   4%
   908 (dataflash_logge)        10     31   4%
   921 (pixrc_udp)               6     33   4%
   919 (python)                 30      5   4%
    24 (ipu1_task)               0     10   1%
   926 (pixrc_ser)               0      6   1%
   937 (python)                  5      1   1%
   924 (telem_up)                1      4   1%

2017-08-11 01:01:59,140
   pid name                  utime  stime  pct
   923 (telem_down)             35    230  27%
   935 (python)                181     12  19%
  2437 (kworker/0:1)             0    124  12%
   938 (python)                 84     32  12%
   936 (python)                 45      7   5%
   931 (vidsrc:src)             24     17   4%
   908 (dataflash_logge)         8     30   4%
   921 (pixrc_udp)               6     32   4%
   919 (python)                 29      5   3%
    24 (ipu1_task)               0     11   1%
   937 (python)                  6      1   1%
   924 (telem_up)                2      4   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 01:02:09,139
   pid name                  utime  stime  pct
   923 (telem_down)             35    226  26%
   935 (python)                179     13  19%
   938 (python)                 81     34  12%
  2543 (kworker/0:0)             0     67   7%
  2437 (kworker/0:1)             0     54   5%
   936 (python)                 42      9   5%
   931 (vidsrc:src)             29     12   4%
   908 (dataflash_logge)        11     27   4%
   921 (pixrc_udp)               5     33   4%
   919 (python)                 30      4   3%
    24 (ipu1_task)               0     10   1%
   924 (telem_up)                1      5   1%
   937 (python)                  6      0   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 01:02:19,139
   pid name                  utime  stime  pct
   923 (telem_down)             34    236  27%
   935 (python)                174     11  19%
  2543 (kworker/0:0)             0    126  13%
   938 (python)                 84     30  11%
   936 (python)                 42     10   5%
   931 (vidsrc:src)             32     10   4%
   908 (dataflash_logge)        10     29   4%
   921 (pixrc_udp)               6     32   4%
   919 (python)                 26      7   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  8      0   1%
   924 (telem_up)                0      6   1%
   926 (pixrc_ser)               1      4   1%

2017-08-11 01:02:29,139
   pid name                  utime  stime  pct
   923 (telem_down)             30    245  28%
   935 (python)                182     13  20%
  2543 (kworker/0:0)             0    127  13%
   938 (python)                 88     32  12%
   936 (python)                 43      9   5%
   931 (vidsrc:src)             23     19   4%
   908 (dataflash_logge)         5     36   4%
   921 (pixrc_udp)               5     34   4%
   919 (python)                 29      6   4%
    24 (ipu1_task)               0     11   1%
   926 (pixrc_ser)               0      6   1%
   924 (telem_up)                1      5   1%
   937 (python)                  4      2   1%

2017-08-11 01:02:39,139
   pid name                  utime  stime  pct
   923 (telem_down)             31    209  24%
   935 (python)                161     15  18%
   938 (python)                 84     24  11%
  2543 (kworker/0:0)             0     93   9%
   936 (python)                 42      9   5%
   931 (vidsrc:src)             23     16   4%
   921 (pixrc_udp)               5     31   4%
   908 (dataflash_logge)        15     19   3%
   919 (python)                 29      4   3%
  2437 (kworker/0:1)             0     20   2%
    24 (ipu1_task)               0     10   1%
   937 (python)                  6      0   1%
   926 (pixrc_ser)               2      3   1%
   924 (telem_up)                0      5   1%

2017-08-11 01:02:49,140
   pid name                  utime  stime  pct
   923 (telem_down)             45    236  28%
   935 (python)                190     12  20%
  2437 (kworker/0:1)             0    131  13%
   938 (python)                 88     34  12%
   936 (python)                 42     10   5%
   931 (vidsrc:src)             28     15   4%
   908 (dataflash_logge)         8     33   4%
   921 (pixrc_udp)               5     35   4%
   919 (python)                 30      4   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  6      1   1%
   924 (telem_up)                2      4   1%
   926 (pixrc_ser)               1      4   1%

2017-08-11 01:02:59,139
   pid name                  utime  stime  pct
   923 (telem_down)             49    236  29%
   935 (python)                171     15  19%
  2437 (kworker/0:1)             0    132  13%
   938 (python)                 82     34  12%
   936 (python)                 40     12   5%
   908 (dataflash_logge)        14     28   4%
   931 (vidsrc:src)             24     18   4%
   921 (pixrc_udp)               6     32   4%
   919 (python)                 31      4   4%
    24 (ipu1_task)               0     11   1%
   937 (python)                  6      1   1%
   926 (pixrc_ser)               1      5   1%
   924 (telem_up)                1      5   1%

2017-08-11 01:03:09,139
   pid name                  utime  stime  pct
   923 (telem_down)             38    233  27%
   935 (python)                174     18  19%
  2437 (kworker/0:1)             0    126  13%
   938 (python)                 92     24  12%
   936 (python)                 44      9   5%
   931 (vidsrc:src)             23     19   4%
   908 (dataflash_logge)        12     27   4%
   921 (pixrc_udp)               5     34   4%
   919 (python)                 25      8   3%
    24 (ipu1_task)               0     10   1%
   924 (telem_up)                1      5   1%
   937 (python)                  6      0   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 01:03:19,140
   pid name                  utime  stime  pct
   923 (telem_down)             41    243  28%
   935 (python)                177     17  19%
  2437 (kworker/0:1)             0    133  13%
   938 (python)                 88     32  12%
   936 (python)                 37     14   5%
   931 (vidsrc:src)             31     11   4%
   908 (dataflash_logge)         9     32   4%
   921 (pixrc_udp)               7     31   4%
   919 (python)                 30      5   4%
    24 (ipu1_task)               0     11   1%
   937 (python)                  7      0   1%
   924 (telem_up)                0      6   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 01:03:29,139
   pid name                  utime  stime  pct
   923 (telem_down)             36    224  26%
   935 (python)                166     22  19%
  2437 (kworker/0:1)             0    120  12%
   938 (python)                 88     25  11%
   936 (python)                 37     14   5%
   931 (vidsrc:src)             29     12   4%
   921 (pixrc_udp)               5     33   4%
   908 (dataflash_logge)        14     23   4%
   919 (python)                 30      3   3%
    24 (ipu1_task)               0     10   1%
   926 (pixrc_ser)               0      6   1%
   937 (python)                  2      4   1%
   924 (telem_up)                0      5   1%

2017-08-11 01:03:39,139
   pid name                  utime  stime  pct
   923 (telem_down)             30    233  26%
   935 (python)                177     10  19%
   938 (python)                 84     31  12%
  2543 (kworker/0:0)             0     90   9%
   936 (python)                 44      7   5%
   931 (vidsrc:src)             21     20   4%
   908 (dataflash_logge)        11     28   4%
   921 (pixrc_udp)               6     31   4%
   919 (python)                 28      6   3%
  2437 (kworker/0:1)             0     33   3%
    24 (ipu1_task)               0     10   1%
   937 (python)                  7      0   1%
   924 (telem_up)                0      6   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 01:03:49,139
   pid name                  utime  stime  pct
   923 (telem_down)             48    232  28%
   935 (python)                182      8  19%
  2543 (kworker/0:0)             0    130  13%
   938 (python)                 90     27  12%
   936 (python)                 43     10   5%
   931 (vidsrc:src)             30     12   4%
   908 (dataflash_logge)         9     31   4%
   921 (pixrc_udp)               6     32   4%
   919 (python)                 29      6   4%
    24 (ipu1_task)               0     11   1%
   937 (python)                  6      1   1%
   924 (telem_up)                2      4   1%
   926 (pixrc_ser)               0      5   1%

2017-08-11 01:03:59,139
   pid name                  utime  stime  pct
   923 (telem_down)             43    242  29%
   935 (python)                175     18  19%
  2543 (kworker/0:0)             0    133  13%
   938 (python)                 81     36  12%
   936 (python)                 37     16   5%
   931 (vidsrc:src)             22     21   4%
   908 (dataflash_logge)        14     27   4%
   921 (pixrc_udp)               5     34   4%
   919 (python)                 32      3   4%
    24 (ipu1_task)               0     11   1%
   926 (pixrc_ser)               1      5   1%
   924 (telem_up)                0      6   1%
   937 (python)                  6      0   1%

2017-08-11 01:04:09,139
   pid name                  utime  stime  pct
   923 (telem_down)             43    235  28%
   935 (python)                189     11  20%
  2543 (kworker/0:0)             0    128  13%
   938 (python)                 80     40  12%
   936 (python)                 41     11   5%
   931 (vidsrc:src)             25     17   4%
   908 (dataflash_logge)        11     30   4%
