Aug 10 23:45:00 3dr_solo local0.info +597 pixrc: main: built Sep 22 2016 15:30:53
Aug 10 23:45:00 3dr_solo local0.info +626 pixrc: main: rcSourceIps: 10.1.1.1,127.0.0.1
Aug 10 23:45:00 3dr_solo local0.info +634 pixrc: main: rcDestPort:  5005
Aug 10 23:45:00 3dr_solo local0.info +634 pixrc: main: rcDsmDev:    /dev/ttymxc2
Aug 10 23:45:00 3dr_solo local0.info +634 pixrc: main: Throttle PWM in  1000...2000
Aug 10 23:45:00 3dr_solo local0.info +634 pixrc: main:          PWM out 1000...1900
Aug 10 23:45:00 3dr_solo local0.info +634 pixrc: main: Other    PWM in  1000...2000
Aug 10 23:45:00 3dr_solo local0.info +634 pixrc: main:          PWM out 1000...2000
Aug 10 23:45:00 3dr_solo local0.info +634 pixrc: udp: listening on port 5005
Aug 10 23:45:01 3dr_solo local0.info +104 pixrc: udp: failsafe start after 442 ms of inactivity
Aug 10 23:45:01 3dr_solo local0.info +119 pixrc: serial: started
Aug 10 23:45:01 3dr_solo local0.info +119 pixrc: serial: failsafe start
Aug 10 23:45:01 3dr_solo local0.info +386 pixrc: udp: failsafe end after 724 ms
Aug 10 23:45:01 3dr_solo local0.info +401 pixrc: serial: failsafe end
Aug 10 23:45:04 3dr_solo local0.info +599 pixrc: cmd: uplink attached
Aug 10 23:54:40 3dr_solo local0.info +672 pixrc: a:20,m:53,n:500,u:0,d:0,o:0,q:4992,udp=41933,ser=21739
Aug 10 23:54:50 3dr_solo local0.info +675 pixrc: a:20,m:29,n:500,u:0,d:0,o:0,q:0,udp=29261,ser=22111
Aug 10 23:55:00 3dr_solo local0.info +673 pixrc: a:20,m:30,n:500,u:0,d:0,o:0,q:0,udp=29525,ser=21207
Aug 10 23:55:10 3dr_solo local0.info +673 pixrc: a:20,m:42,n:500,u:0,d:0,o:0,q:2496,udp=42235,ser=21445
Aug 10 23:55:20 3dr_solo local0.info +673 pixrc: a:20,m:48,n:500,u:0,d:0,o:0,q:2496,udp=41525,ser=21083
Aug 10 23:55:30 3dr_solo local0.info +673 pixrc: a:20,m:42,n:500,u:0,d:0,o:0,q:0,udp=42430,ser=21024
Aug 10 23:55:40 3dr_solo local0.info +673 pixrc: a:20,m:51,n:500,u:0,d:0,o:0,q:2496,udp=45947,ser=20943
Aug 10 23:55:50 3dr_solo local0.info +673 pixrc: a:20,m:29,n:500,u:0,d:0,o:0,q:0,udp=29131,ser=21359
Aug 10 23:56:00 3dr_solo local0.info +673 pixrc: a:20,m:43,n:500,u:0,d:0,o:0,q:2496,udp=42622,ser=21884
Aug 10 23:56:10 3dr_solo local0.info +673 pixrc: a:20,m:31,n:500,u:0,d:0,o:0,q:0,udp=30897,ser=21185
Aug 10 23:56:20 3dr_solo local0.info +674 pixrc: a:20,m:38,n:500,u:0,d:0,o:0,q:0,udp=37870,ser=21831
Aug 10 23:56:30 3dr_solo local0.info +674 pixrc: a:20,m:34,n:500,u:0,d:0,o:0,q:0,udp=33723,ser=21560
Aug 10 23:56:40 3dr_solo local0.info +674 pixrc: a:20,m:43,n:500,u:0,d:0,o:0,q:2496,udp=43195,ser=22106
Aug 10 23:56:50 3dr_solo local0.info +674 pixrc: a:20,m:30,n:500,u:0,d:0,o:0,q:0,udp=30176,ser=21521
Aug 10 23:57:00 3dr_solo local0.info +675 pixrc: a:20,m:31,n:500,u:0,d:0,o:0,q:0,udp=30807,ser=21177
Aug 10 23:57:10 3dr_solo local0.info +677 pixrc: a:20,m:29,n:500,u:0,d:0,o:0,q:0,udp=29096,ser=21432
Aug 10 23:57:20 3dr_solo local0.info +674 pixrc: a:20,m:36,n:500,u:0,d:0,o:0,q:0,udp=36094,ser=21401
Aug 10 23:57:30 3dr_solo local0.info +675 pixrc: a:20,m:33,n:500,u:0,d:0,o:0,q:0,udp=33324,ser=21109
Aug 10 23:57:40 3dr_solo local0.info +674 pixrc: a:20,m:29,n:500,u:0,d:0,o:0,q:0,udp=28962,ser=21134
Aug 10 23:57:50 3dr_solo local0.info +686 pixrc: a:20,m:32,n:500,u:0,d:0,o:0,q:0,udp=31501,ser=21736
Aug 10 23:58:00 3dr_solo local0.info +675 pixrc: a:20,m:48,n:500,u:0,d:0,o:0,q:2496,udp=47932,ser=21446
Aug 10 23:58:10 3dr_solo local0.info +680 pixrc: a:20,m:46,n:500,u:0,d:0,o:0,q:2496,udp=45659,ser=21456
Aug 10 23:58:20 3dr_solo local0.info +675 pixrc: a:20,m:41,n:500,u:0,d:0,o:0,q:2496,udp=41499,ser=21358
Aug 10 23:58:30 3dr_solo local0.info +675 pixrc: a:20,m:32,n:500,u:0,d:0,o:0,q:0,udp=31830,ser=21134
Aug 10 23:58:40 3dr_solo local0.info +678 pixrc: a:20,m:36,n:500,u:0,d:0,o:0,q:0,udp=36092,ser=21351
Aug 10 23:58:50 3dr_solo local0.info +675 pixrc: a:20,m:39,n:500,u:0,d:0,o:0,q:2496,udp=38661,ser=21009
Aug 10 23:59:00 3dr_solo local0.info +675 pixrc: a:20,m:29,n:500,u:0,d:0,o:0,q:0,udp=29222,ser=21146
Aug 10 23:59:10 3dr_solo local0.info +676 pixrc: a:20,m:30,n:500,u:0,d:0,o:0,q:0,udp=29598,ser=20968
Aug 10 23:59:20 3dr_solo local0.info +675 pixrc: a:20,m:31,n:500,u:0,d:0,o:0,q:0,udp=31368,ser=21008
Aug 10 23:59:30 3dr_solo local0.info +676 pixrc: a:20,m:33,n:500,u:0,d:0,o:0,q:0,udp=33375,ser=21108
Aug 10 23:59:40 3dr_solo local0.info +676 pixrc: a:20,m:36,n:500,u:0,d:0,o:0,q:0,udp=36366,ser=21813
Aug 10 23:59:50 3dr_solo local0.info +676 pixrc: a:20,m:33,n:500,u:0,d:0,o:0,q:0,udp=33362,ser=21296
Aug 11 00:00:00 3dr_solo local0.info +676 pixrc: a:20,m:42,n:500,u:0,d:0,o:0,q:2496,udp=41674,ser=21255
Aug 11 00:00:10 3dr_solo local0.info +688 pixrc: a:20,m:88,n:500,u:0,d:0,o:0,q:7488,udp=46321,ser=21114
Aug 11 00:00:20 3dr_solo local0.info +678 pixrc: a:20,m:80,n:500,u:0,d:0,o:0,q:7488,udp=50436,ser=21476
Aug 11 00:00:30 3dr_solo local0.info +676 pixrc: a:20,m:39,n:500,u:0,d:0,o:0,q:0,udp=39100,ser=21798
Aug 11 00:00:40 3dr_solo local0.info +676 pixrc: a:20,m:36,n:500,u:0,d:0,o:0,q:0,udp=36037,ser=21987
Aug 11 00:00:50 3dr_solo local0.info +677 pixrc: a:20,m:27,n:500,u:0,d:0,o:0,q:0,udp=26751,ser=21562
Aug 11 00:01:00 3dr_solo local0.info +677 pixrc: a:20,m:39,n:500,u:0,d:0,o:0,q:2496,udp=39192,ser=21318
Aug 11 00:01:10 3dr_solo local0.info +677 pixrc: a:20,m:35,n:500,u:0,d:0,o:0,q:0,udp=35429,ser=21405
Aug 11 00:01:20 3dr_solo local0.info +677 pixrc: a:20,m:39,n:500,u:0,d:0,o:0,q:0,udp=39083,ser=21057
Aug 11 00:01:30 3dr_solo local0.info +677 pixrc: a:20,m:29,n:500,u:0,d:0,o:0,q:0,udp=28670,ser=21306
Aug 11 00:01:40 3dr_solo local0.info +677 pixrc: a:20,m:33,n:500,u:0,d:0,o:0,q:0,udp=32626,ser=21590
Aug 11 00:01:50 3dr_solo local0.info +677 pixrc: a:20,m:34,n:500,u:0,d:0,o:0,q:0,udp=34111,ser=21241
Aug 11 00:02:00 3dr_solo local0.info +677 pixrc: a:20,m:32,n:500,u:0,d:0,o:0,q:0,udp=31971,ser=21203
Aug 11 00:02:10 3dr_solo local0.info +677 pixrc: a:20,m:31,n:500,u:0,d:0,o:0,q:0,udp=30672,ser=21278
Aug 11 00:02:20 3dr_solo local0.info +678 pixrc: a:20,m:40,n:499,u:0,d:1,o:0,q:0,udp=40133,ser=20953
Aug 11 00:02:30 3dr_solo local0.info +679 pixrc: a:20,m:33,n:500,u:0,d:0,o:0,q:0,udp=32821,ser=21585
Aug 11 00:02:40 3dr_solo local0.info +680 pixrc: a:20,m:33,n:500,u:0,d:0,o:0,q:0,udp=32846,ser=21679
Aug 11 00:02:50 3dr_solo local0.info +678 pixrc: a:20,m:28,n:500,u:0,d:0,o:0,q:0,udp=28070,ser=21487
Aug 11 00:03:00 3dr_solo local0.info +678 pixrc: a:20,m:32,n:500,u:0,d:0,o:0,q:0,udp=32146,ser=21347
Aug 11 00:03:10 3dr_solo local0.info +678 pixrc: a:20,m:31,n:500,u:0,d:0,o:0,q:0,udp=31432,ser=21421
Aug 11 00:03:20 3dr_solo local0.info +679 pixrc: a:20,m:36,n:500,u:0,d:0,o:0,q:0,udp=36449,ser=22003
Aug 11 00:03:30 3dr_solo local0.info +678 pixrc: a:20,m:32,n:500,u:0,d:0,o:0,q:0,udp=31907,ser=20875
